Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
125.0,2091113125297000 - GS SMILE/EXTRACUR,209-1113-125-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_2,2091113125297000,GS SMILE/EXTRACUR,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2091113125297000 - GS SMILE/EXTRACUR,209-1113-125-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_2,2091113125297000,GS SMILE/EXTRACUR,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,2091113125297000 - GS SMILE/EXTRACUR,209-1113-125-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_2,2091113125297000,GS SMILE/EXTRACUR,2022-2023 Budget,2022-01-01,Grade School,2600.0
125.0,2091113125297000 - GS SMILE/EXTRACUR,209-1113-125-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_2,2091113125297000,GS SMILE/EXTRACUR,2023-2024 Proposed,2023-01-01,Grade School,1300.0
571.0,2091122571050000 - MISC JH GRANT,209-1122-571-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_3,2091122571050000,MISC JH GRANT,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2091122571050000 - MISC JH GRANT,209-1122-571-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_3,2091122571050000,MISC JH GRANT,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571050000 - MISC JH GRANT,209-1122-571-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_3,2091122571050000,MISC JH GRANT,2022-2023 Budget,2022-01-01,Junior High School,4000.0
571.0,2091122571050000 - MISC JH GRANT,209-1122-571-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_3,2091122571050000,MISC JH GRANT,2023-2024 Proposed,2023-01-01,Junior High School,525.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2020-2021 Actual,2020-01-01,Junior High School,3825.12
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2022-2023 Budget,2022-01-01,Junior High School,2600.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,131.0,PREMIUM PAY,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2023-2024 Proposed,2023-01-01,Junior High School,1300.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,211.0,PERS EMPLOYER CONTRIBUTN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2020-2021 Actual,2020-01-01,Junior High School,287.27
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,211.0,PERS EMPLOYER CONTRIBUTN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,211.0,PERS EMPLOYER CONTRIBUTN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,211.0,PERS EMPLOYER CONTRIBUTN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2023-2024 Proposed,2023-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,213.0,PERS UAL SERIES 2002,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2020-2021 Actual,2020-01-01,Junior High School,288.42
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,213.0,PERS UAL SERIES 2002,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,213.0,PERS UAL SERIES 2002,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,213.0,PERS UAL SERIES 2002,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2023-2024 Proposed,2023-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,214.0,PERS UAL SERIES 2003,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2020-2021 Actual,2020-01-01,Junior High School,247.1
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,214.0,PERS UAL SERIES 2003,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,214.0,PERS UAL SERIES 2003,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,214.0,PERS UAL SERIES 2003,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2023-2024 Proposed,2023-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,220.0,SOC SEC ADMIN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2020-2021 Actual,2020-01-01,Junior High School,280.52
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,220.0,SOC SEC ADMIN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,220.0,SOC SEC ADMIN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,220.0,SOC SEC ADMIN,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2023-2024 Proposed,2023-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,231.0,WRKRS COMP,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2020-2021 Actual,2020-01-01,Junior High School,13.47
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,231.0,WRKRS COMP,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,231.0,WRKRS COMP,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2091122571297000 - SMILE/JHEXTRACUR,209-1122-571-297,231.0,WRKRS COMP,209,MISC GRANTS & PROJE_3,2091122571297000,SMILE/JHEXTRACUR,2023-2024 Proposed,2023-01-01,Junior High School,0.0
608.0,2091132608050000 - MISC HS GRANT,209-1132-608-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_4,2091132608050000,MISC HS GRANT,2020-2021 Actual,2020-01-01,High School,0.0
608.0,2091132608050000 - MISC HS GRANT,209-1132-608-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_4,2091132608050000,MISC HS GRANT,2021-2022 Actual,2021-01-01,High School,0.0
608.0,2091132608050000 - MISC HS GRANT,209-1132-608-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_4,2091132608050000,MISC HS GRANT,2022-2023 Budget,2022-01-01,High School,4800.0
608.0,2091132608050000 - MISC HS GRANT,209-1132-608-050,410.0,CONSUMB SUP MAT,209,MISC GRANTS & PROJE_4,2091132608050000,MISC HS GRANT,2023-2024 Proposed,2023-01-01,High School,375.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,131.0,PREMIUM PAY,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,4235.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,131.0,PREMIUM PAY,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,5000.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,131.0,PREMIUM PAY,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,5000.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,131.0,PREMIUM PAY,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,5000.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,211.0,PERS EMPLOYER CONTRIBUTN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,206.68
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,211.0,PERS EMPLOYER CONTRIBUTN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,235.55
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,211.0,PERS EMPLOYER CONTRIBUTN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,200.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,211.0,PERS EMPLOYER CONTRIBUTN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,200.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,212.0,PERS PICK-UP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,0.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,212.0,PERS PICK-UP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,300.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,212.0,PERS PICK-UP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,200.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,212.0,PERS PICK-UP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,200.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,213.0,PERS UAL SERIES 2002,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,351.93
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,213.0,PERS UAL SERIES 2002,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,292.01
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,213.0,PERS UAL SERIES 2002,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,300.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,213.0,PERS UAL SERIES 2002,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,300.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,214.0,PERS UAL SERIES 2003,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,240.97
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,214.0,PERS UAL SERIES 2003,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,408.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,214.0,PERS UAL SERIES 2003,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,300.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,214.0,PERS UAL SERIES 2003,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,300.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,220.0,SOC SEC ADMIN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,321.5
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,220.0,SOC SEC ADMIN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,376.49
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,220.0,SOC SEC ADMIN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,100.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,220.0,SOC SEC ADMIN,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,100.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,231.0,WRKRS COMP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,15.23
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,231.0,WRKRS COMP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,15.83
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,231.0,WRKRS COMP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,100.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,231.0,WRKRS COMP,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,100.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,233.0,PFMLI,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,0.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,233.0,PFMLI,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,0.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,233.0,PFMLI,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,100.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,233.0,PFMLI,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,100.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,410.0,CONSUMB SUP MAT,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,4748.48
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,410.0,CONSUMB SUP MAT,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,26231.01
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,410.0,CONSUMB SUP MAT,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,10000.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,410.0,CONSUMB SUP MAT,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,15000.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,460.0,NONCONSUM ITEMS,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2020-2021 Actual,2020-01-01,Other,1799.98
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,460.0,NONCONSUM ITEMS,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2021-2022 Actual,2021-01-01,Other,0.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,460.0,NONCONSUM ITEMS,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2022-2023 Budget,2022-01-01,Other,4200.0
0.0,2102640000000000 - OEA CHOICE WELLNESS,210-2640-000-000,460.0,NONCONSUM ITEMS,210,OEA WELLNESS GRANT,2102640000000000,OEA CHOICE WELLNESS,2023-2024 Proposed,2023-01-01,Other,4200.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,130.0,ADDTL SALARY,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,130.0,ADDTL SALARY,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,130.0,ADDTL SALARY,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,50000.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,130.0,ADDTL SALARY,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,211.0,PERS EMPLOYER CONTRIBUTN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,211.0,PERS EMPLOYER CONTRIBUTN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,211.0,PERS EMPLOYER CONTRIBUTN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,10000.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,211.0,PERS EMPLOYER CONTRIBUTN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,212.0,PERS PICK-UP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,212.0,PERS PICK-UP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,212.0,PERS PICK-UP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,5000.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,212.0,PERS PICK-UP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,213.0,PERS UAL SERIES 2002,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,213.0,PERS UAL SERIES 2002,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,213.0,PERS UAL SERIES 2002,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,1000.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,213.0,PERS UAL SERIES 2002,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,214.0,PERS UAL SERIES 2003,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,214.0,PERS UAL SERIES 2003,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,214.0,PERS UAL SERIES 2003,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,1000.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,214.0,PERS UAL SERIES 2003,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,220.0,SOC SEC ADMIN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,220.0,SOC SEC ADMIN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,220.0,SOC SEC ADMIN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,5000.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,220.0,SOC SEC ADMIN,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,231.0,WRKRS COMP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,231.0,WRKRS COMP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,231.0,WRKRS COMP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,200.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,231.0,WRKRS COMP,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,389.0,OTHER NON-INSTR PROF/TECH,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2020-2021 Actual,2020-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,389.0,OTHER NON-INSTR PROF/TECH,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2021-2022 Actual,2021-01-01,District Office,0.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,389.0,OTHER NON-INSTR PROF/TECH,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2022-2023 Budget,2022-01-01,District Office,50550.0
1.0,2112240001000    - EDUCATION STAFF RETENTION,211-2240-001-000,389.0,OTHER NON-INSTR PROF/TECH,211,EDUCATION STAFF RETENTION,2112240001000   ,EDUCATION STAFF RETENTION,2023-2024 Proposed,2023-01-01,District Office,0.0
608.0,2121299608000000 - ASPIRE - HS,212-1299-608-000,410.0,CONSUMB SUP MAT,212,ASPIRE GRANT,2121299608000000,ASPIRE - HS,2020-2021 Actual,2020-01-01,High School,0.0
608.0,2121299608000000 - ASPIRE - HS,212-1299-608-000,410.0,CONSUMB SUP MAT,212,ASPIRE GRANT,2121299608000000,ASPIRE - HS,2021-2022 Actual,2021-01-01,High School,0.0
608.0,2121299608000000 - ASPIRE - HS,212-1299-608-000,410.0,CONSUMB SUP MAT,212,ASPIRE GRANT,2121299608000000,ASPIRE - HS,2022-2023 Budget,2022-01-01,High School,2500.0
608.0,2121299608000000 - ASPIRE - HS,212-1299-608-000,410.0,CONSUMB SUP MAT,212,ASPIRE GRANT,2121299608000000,ASPIRE - HS,2023-2024 Proposed,2023-01-01,High School,2500.0
125.0,2131111125000000 - CSI/TSI IMRV GRANT,213-1111-125-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131111125000000,CSI/TSI IMRV GRANT,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2131111125000000 - CSI/TSI IMRV GRANT,213-1111-125-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131111125000000,CSI/TSI IMRV GRANT,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,2131111125000000 - CSI/TSI IMRV GRANT,213-1111-125-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131111125000000,CSI/TSI IMRV GRANT,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2131111125000000 - CSI/TSI IMRV GRANT,213-1111-125-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131111125000000,CSI/TSI IMRV GRANT,2023-2024 Proposed,2023-01-01,Grade School,5000.0
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2021-2022 Actual,2021-01-01,Junior High School,0.0
